Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
8276	0	-262.4058	-228.8306	-33.57518	4.444599e+07	1	0.091179	0.0098498	0.0588338	0.0957715	0.00345174	0.0529495	0.0196204	0.0374909	0.0070013	0.0127637	0.0219257	0.0871319	0.042388	0.170605	0.0055254	0.0812979	0.00156031	0.498242	0.49956	0.500347	0.501851	0	62000	35001.15	35001.15	1	5657.568	0.617234	0.301913	0.0221163	0.0587368	0.498045	0.49958	0.500447	0.501928	1	53572.22	3	0.99981	0.999951	1.00005	1.00019	0.7993456
8277	1	-272.3066	-227.0427	-45.26385	7.058012e+07	1	0.119239	0.0186458	0.00153295	0.0522187	0.0398102	0.0273017	0.0330882	0.0413231	0.0338636	0.0200665	0.10895	0.0223094	0.0698322	0.12565	0.0441997	0.0074239	0.099268	0.496004	0.499018	0.500995	0.503983	1	12691.68	1	33382.5	1	34773.63	0.248458	0.0215821	0.517223	0.212738	0.496781	0.499223	0.500789	0.503207	1	19561.46	2	0.999849	0.999961	1.00004	1.00015	0.8647234
8278	0	-252.6274	-224.9236	-27.70385	1e+08	0	0.156585	0.0343097	0.0131338	0.164756	0.0487593	0.0202723	0.0518556	0.0292186	0.0257535	0.00704401	0.0049695	0.0111221	0.0405136	0.0828528	0.00775469	0.233279	0.0186117	0.495067	0.498766	0.501237	0.50493	1	8305.045	1	22384.65	1	36154.9	0.00732176	0.385813	0.260519	0.346346	0.49535	0.498826	0.501154	0.504669	1	9301.816	2	0.999873	0.999968	1.00003	1.00013	0.9507914
8279	1	-256.8406	-222.3213	-34.51926	8.13964e+07	1	0.234669	0.00564	0.00426644	0.111159	0.0159477	0.020661	0.0475725	0.0205632	0.0323242	0.00680606	0.0861508	0.0118554	0.0853204	0.103127	0.0233363	0.0125649	0.0717894	0.498242	0.49956	0.500347	0.501851	0	62000	10616.41	10616.41	1	14827.68	0.122548	0.47635	0.300564	0.100538	0.498191	0.49961	0.500398	0.501801	1	61983.85	2	0.999859	0.999963	1.00004	1.00014	0.8937534
8280	0	-261.032	-225.5615	-35.47048	6.110731e+07	1	0.120721	0.0164898	0.00967581	0.222039	0.00443015	0.00593958	0.119266	0.00351271	0.0371281	0.00466399	0.0134639	0.0699153	0.00616474	0.0361518	0.000306341	0.285301	0.0337069	0.498242	0.49956	0.500347	0.501851	0	62000	33871.02	33871.02	1	7220.495	0.494488	0.178985	0.162775	0.163751	0.497324	0.499389	0.500654	0.502633	1	28659.71	3	0.999838	0.999959	1.00004	1.00016	0.9888751
8281	1	-260.5246	-225.4592	-35.0654	6.728971e+07	1	0.208318	0.0295913	0.0500386	0.167822	0.00555856	0.0191926	0.068032	0.00732174	0.0197797	0.010458	0.135833	0.0115482	0.0853204	0.0986448	0.0060135	0.015098	0.00979833	0.498242	0.49956	0.500347	0.501851	0	62000	60728.2	60728.2	1	4125.177	0.367925	0.329875	0.107166	0.195034	0.497998	0.499601	0.50048	0.501921	1	52504.36	3	0.999845	0.999961	1.00004	1.00015	0.9483678
8282	0	-266.854	-229.4976	-37.35642	3162041	1	0.207374	0.0575475	0.00293593	0.137612	0.0199334	0.0144511	0.0795392	0.0299203	0.0487908	0.00738247	0.00911017	0.0286269	0.110646	0.0840125	0.0260929	0.306402	0.0070931	0.498242	0.49956	0.500347	0.501851	0	62000	55549.1	55549.1	1	37494.15	0.919112	0.0405099	0.00428523	0.0360927	0.492392	0.498072	0.501927	0.507609	1	3488.191	3	0.999285	0.999817	1.00018	1.00071	1.177469
8283	1	-272.113	-225.2138	-46.89924	6.874538e+07	1	0.145761	0.0106616	0.038214	0.0994639	0.00213351	0.00439156	0.0766861	0.0100894	0.0436189	0.00191233	0.162622	0.102661	0.0585471	0.131888	0.01428	0.015098	0.110233	0.494787	0.498683	0.501303	0.505226	1	7413.514	1	22730.17	1	60837.43	0.562785	0.00735373	0.293036	0.136825	0.498009	0.499503	0.50042	0.502068	1	49034.24	3	0.999846	0.999961	1.00004	1.00015	1.028262
8284	0	-268.5957	-222.4045	-46.19126	8.243447e+07	1	0.1307	0.0575475	0.00703329	0.134759	0.00736694	0.010593	0.0297497	0.0126061	0.00869662	0.00591572	0.0398726	0.0819361	0.00146662	0.157477	0.0165209	0.232212	0.0230098	0.485764	0.496369	0.503627	0.51424	1	995.8932	1	5784.471	1	52963.49	0.383335	0.189679	0.102565	0.324422	0.497091	0.499304	0.500705	0.5029	1	23939.87	2	0.99986	0.999964	1.00004	1.00014	0.9574641
8285	1	-254.2523	-226.536	-27.71632	1e+08	0	0.185956	0.0902229	0.0035666	0.142736	0.00699452	0.0714794	0.0542908	0.024753	0.0154966	0.0086877	0.117318	0.0081927	0.0209129	0.103251	0.0191272	0.00369921	0.0753545	0.49684	0.499222	0.500763	0.503174	1	20136.09	1	32707.13	1	9208.075	0.225339	0.365282	0.0387835	0.370595	0.497547	0.499421	0.500576	0.502456	1	33527.09	3	0.999873	0.999968	1.00003	1.00013	0.9520386
8286	0	-258.9385	-223.4894	-35.4491	9.277896e+07	1	0.218021	0.0289609	0.00249617	0.184432	0.0825256	0.00617016	0.0573017	0.00649645	0.0358873	0.00110371	0.0294855	0.0282648	0.00304323	0.063102	0.00095407	0.213115	0.0253783	0.498242	0.49956	0.500347	0.501851	0	62000	5765.013	5765.013	1	58546.86	0.0915841	0.498646	0.0591262	0.350643	0.492745	0.498168	0.501839	0.507248	1	3840.34	3	0.999868	0.999967	1.00003	1.00013	0.9867377
8287	1	-253.1587	-225.4299	-27.72879	1e+08	0	0.166552	0.0234602	0.0192142	0.121864	0.0314391	0.0111122	0.056547	0.0113001	0.0384715	0.0232582	0.167396	0.0421769	0.0037002	0.166089	0.0438954	0.0148035	0.0120055	0.49757	0.499422	0.500567	0.502441	1	34048.07	1	17717.32	1	36211.38	0.502925	0.0344176	0.343343	0.119315	0.497855	0.499497	0.500485	0.502163	1	43518.85	3	0.999873	0.999968	1.00003	1.00013	0.9532851
8288	0	-274.2091	-226.8859	-47.32319	3.063768e+07	1	0.195206	0.0607294	0.00276147	0.287545	0.0503562	0.00435342	0.0605356	0.0236629	0.0145265	0.00453192	0.029599	0.0291372	0.00557953	0.0747227	0.00345083	0.18382	0.0401391	0.498092	0.49958	0.500426	0.501902	1	55661.98	1	61625.65	1	40861.02	0.546409	0.164111	0.193711	0.0957686	0.49688	0.499229	0.500751	0.503141	1	20606.71	3	0.99977	0.999941	1.00006	1.00023	1.070657
8289	1	-264.7917	-229.4243	-35.36744	8.646562e+07	1	0.168123	0.0575393	0.00943949	0.143593	0.0242899	0.0165058	0.0719691	0.0474117	0.023698	0.0179078	0.137267	0.11569	0.00389948	0.126242	0.00100887	0.0110766	0.00290998	0.498242	0.49956	0.500347	0.501851	0	62000	46053.38	46053.38	1	19778.29	0.0509733	0.711421	0.0345725	0.203034	0.498081	0.499531	0.500404	0.501984	1	53019.51	3	0.999863	0.999965	1.00004	1.00014	0.9785716
8290	0	-260.248	-224.2174	-36.03059	8.504351e+07	1	0.203168	0.0140788	0.000818875	0.11872	0.0129293	0.00866038	0.000655668	0.0224387	0.0140958	0.00400147	0.0502449	0.0664693	0.0703034	0.177442	0.0712423	0.204941	0.00467544	0.498242	0.49956	0.500347	0.501851	0	62000	50512.03	50512.03	1	5171.684	0.527474	0.124101	0.323296	0.0251295	0.497264	0.499338	0.50065	0.502747	1	26871.86	3	0.999862	0.999965	1.00003	1.00014	1.044886
8291	1	-254.1811	-219.4297	-34.75135	469048.1	1	0.179592	0.0202975	0.00229609	0.150505	0.00360439	0.0201652	0.0583843	0.00962075	0.0249782	0.0134073	0.189901	0.00328333	0.00210684	0.126242	0.0110184	2.58771e-05	0.101534	0.498242	0.49956	0.500347	0.501851	0	62000	5056.389	5056.389	1	47845.42	0.252927	0.68063	0.0548501	0.0115934	0.489428	0.497302	0.502684	0.510586	1	1804.304	3	0.998145	0.999525	1.00047	1.00186	0.9169619
8292	0	-238.1041	-222.7689	-15.33522	1e+08	0	0.109986	0.00285265	0.0157597	0.165976	0.0115302	0.0138716	0.0194157	0.0633428	0.0307737	0.00311173	0.0081264	0.112804	0.000844668	0.0915353	0.0384975	0.12477	0.00421849	0.498242	0.49956	0.500347	0.501851	0	62000	61898.48	61898.48	1	1181.274	0.0741567	0.199867	0.224483	0.501493	0.496604	0.499171	0.500833	0.503392	1	17534.42	2	0.999873	0.999968	1.00003	1.00013	0.8174171
8293	1	-270.3509	-225.3664	-44.98452	8.891354e+07	1	0.108221	0.036782	0.002705	0.127482	0.0163878	0.0284464	0.00745407	0.0272306	0.00181058	0.000720441	0.127373	0.0231283	0.0690048	0.0842647	0.0822641	0.038732	0.0547841	0.498012	0.499597	0.500471	0.501919	1	52914.17	1	45669.89	1	49419.46	0.458994	0.0586427	0.287372	0.194991	0.496638	0.499164	0.500815	0.503382	1	17758.41	3	0.999866	0.999966	1.00003	1.00014	0.8367906
8294	0	-237.3808	-222.1414	-15.23939	1e+08	0	0.184388	0.0116813	0.00417888	0.127008	0.0020016	0.0168378	0.00414816	0.0125215	0.0887384	0.00783678	0.00113487	0.130391	0.000469975	0.0536989	0.0478404	0.110149	0.00480946	0.498242	0.49956	0.500347	0.501851	0	62000	22149.21	22149.21	1	743.5682	0.391218	0.0684761	0.246677	0.293629	0.496558	0.499146	0.500838	0.503457	1	16971.84	3	0.999873	0.999968	1.00003	1.00013	0.8078339
8295	1	-241.3431	-224.8626	-16.48045	1e+08	0	0.187023	0.00221203	0.0181644	0.111492	0.033328	0.0284464	0.0351613	0.00998634	0.00354779	0.000308383	0.12907	0.0316624	0.0227537	0.153411	0.0936513	0.0368794	0.0348443	0.498242	0.49956	0.500347	0.501851	0	62000	27456.12	27456.12	1	39680.75	0.192292	0.0126885	0.614532	0.180487	0.497926	0.499586	0.500503	0.501984	1	49053.27	2	0.999873	0.999968	1.00003	1.00013	0.9319409
8296	0	-261.6433	-225.3375	-36.30579	2861702	1	0.114669	0.0427017	0.0311001	0.135582	0.011445	0.00635768	0.024006	0.024881	0.0677178	0.010474	0.00972384	0.129007	0.00130877	0.154733	0.0495315	0.229616	0.0295509	0.498242	0.49956	0.500347	0.501851	0	62000	46955.66	46955.66	1	23917.64	0.198767	0.125147	0.423014	0.253072	0.496825	0.499225	0.500772	0.503178	1	20011.52	2	0.999249	0.999808	1.00019	1.00075	1.072406
8297	1	-255.9786	-227.5019	-28.4767	1e+08	0	0.157493	0.0492448	0.00928813	0.116601	0.0370084	0.00327132	0.0535151	0.0320385	0.00223504	0.01473	0.214282	0.0120687	0.0135162	0.157566	0.0588679	0.0359702	0.0603809	0.497689	0.499454	0.500534	0.502324	1	37608.94	1	56392.09	1	36633.13	0.461858	0.14923	0.375504	0.0134086	0.496666	0.499193	0.50082	0.503321	1	18237.74	3	0.999873	0.999968	1.00003	1.00013	1.028077
8298	0	-273.3635	-227.3581	-46.00541	5.795927e+07	1	0.136146	0.0345853	0.0158574	0.227051	0.00281778	0.0553174	0.0322779	0.0059172	0.0453846	0.0306492	0.00456333	0.0933552	0.0165648	0.0824471	0.0495315	0.0833932	0.0230203	0.497752	0.499462	0.50051	0.502276	1	39467.64	1	27672.1	1	12909.47	0.0790296	0.301458	0.108784	0.510728	0.494228	0.498567	0.501466	0.505739	1	6096.647	2	0.999833	0.999958	1.00004	1.00017	0.9388798
8299	1	-275.5892	-227.7984	-47.79082	3.218259e+07	1	0.181612	0.0502206	0.00240336	0.171016	0.0170353	0.0313109	0.0616847	0.0541979	0.0859559	0.0399231	0.18279	0.0260991	0.0132337	0.0923425	0.0588679	0.00137172	0.0473547	0.497798	0.499476	0.500498	0.502228	1	41167.11	1	49820.8	1	59143.27	0.011362	0.193435	0.47935	0.315852	0.498132	0.499555	0.500395	0.501918	1	56370.39	3	0.999776	0.999943	1.00006	1.00022	1.11742
8300	0	-250.8011	-224.3333	-26.46776	1e+08	0	0.124897	0.0277792	0.0147137	0.124544	0.0278506	0.0289606	0.0705141	0.00303349	0.0438961	0.0125682	0.00298517	0.0806246	0.012101	0.0819265	0.0174847	0.14525	0.00805325	0.497947	0.499545	0.500472	0.502037	1	48293.58	1	30932.26	1	43103.26	0.2652	0.198987	0.434525	0.101288	0.497701	0.499457	0.50053	0.502313	1	37976.1	2	0.999873	0.999968	1.00003	1.00013	0.8271819
8301	1	-239.5609	-223.8595	-15.70136	1e+08	0	0.104842	0.0167445	0.00749944	0.113995	0.0215395	0.0201597	0.0505296	0.000442003	0.0590076	0.0240502	0.192241	0.0342258	0.00450828	0.0940895	0.0425005	0.0132811	0.0543762	0.498242	0.49956	0.500347	0.501851	0	62000	54931.56	54931.56	1	11028.08	0.260399	0.091787	0.418626	0.229188	0.496973	0.499245	0.500721	0.503061	1	21796.89	3	0.999873	0.999968	1.00003	1.00013	0.8540316
8302	0	-270.7336	-223.3454	-47.38822	1.385442e+07	1	0.20074	0.0138198	0.00318964	0.122702	0.00627957	0.00763095	0.101658	0.0102434	0.0412494	0.011213	0.0112285	0.0471082	0.0029693	0.22647	0.0250103	0.232302	0.0133456	0.498132	0.499615	0.500428	0.501825	1	59244.37	1	59543.29	1	161.2313	0.179147	0.0593667	0.0464572	0.715029	0.49794	0.499518	0.50046	0.502083	1	47061.22	3	0.999659	0.999913	1.00009	1.00034	1.07716
8303	1	-237.9972	-223.846	-14.15116	1e+08	0	0.12494	0.0189252	0.0333244	0.0995947	0.00514284	0.000970869	0.00141638	0.0170367	0.0463402	0.00012213	0.0735472	0.0144179	0.0247911	0.111785	0.0888246	0.00571666	0.0321156	0.498242	0.49956	0.500347	0.501851	0	62000	43351.23	43351.23	1	61136.89	0.0148721	0.166439	0.365981	0.452707	0.496107	0.499045	0.500969	0.503879	1	13372.64	3	0.999873	0.999968	1.00003	1.00013	0.6990113
8304	0	-240.5209	-223.9402	-16.5807	1e+08	0	0.114572	0.0267621	0.00039477	0.130617	0.0323983	0.0111945	0.0641708	0.0241838	0.026176	0.0100697	0.0370151	0.0857768	0.000878149	0.118396	0.0121686	0.242546	0.00464551	0.498242	0.49956	0.500347	0.501851	0	62000	45872.65	45872.65	1	34504.86	0.615935	0.172613	0.043552	0.167899	0.497486	0.499388	0.500584	0.502542	1	31599.32	3	0.999873	0.999968	1.00003	1.00013	0.9419652
8305	1	-239.2018	-223.4226	-15.77922	1e+08	0	0.158935	0.0128918	0.0159369	0.127116	0.00106936	0.029036	0.0147964	0.00758716	0.0156915	0.00720157	0.172196	0.072708	0.0541623	0.142472	0.0156838	0.0105732	0.00376117	0.498242	0.49956	0.500347	0.501851	0	62000	24320.55	24320.55	1	46946.19	0.125791	0.205382	0.546218	0.122609	0.497591	0.499463	0.500581	0.502365	1	35450.99	2	0.999873	0.999968	1.00003	1.00013	0.8618172
8306	0	-268.9049	-224.1484	-44.75658	5.300093e+07	1	0.204652	0.0170553	0.0102486	0.105769	0.0235636	0.00135201	0.0747101	0.00522579	0.00816897	0.0306798	0.0199875	0.0621019	0.0168104	0.0655426	0.00424256	0.162513	0.00137398	0.497976	0.499576	0.500476	0.501972	1	50582.67	1	32207.56	1	2126.593	0.308291	0.111908	0.338634	0.241167	0.494681	0.498664	0.501336	0.505319	1	7138.315	3	0.999825	0.999956	1.00004	1.00017	0.8139967
8307	1	-278.3349	-230.4642	-47.87072	7.398767e+07	1	0.250181	0.013214	0.00394006	0.120509	0.025655	0.0652293	0.0578485	0.03583	0.0175439	0.0139886	0.186394	0.096725	0.0483041	0.0449734	0.0377644	0.0255733	0.0817369	0.495741	0.49895	0.501065	0.504244	1	11173.49	1	56828.39	1	34674.05	0.586236	0.261037	0.0729778	0.0797487	0.49308	0.49825	0.50175	0.50692	1	4217.086	3	0.999852	0.999963	1.00004	1.00015	1.12541
8308	0	-261.8217	-227.4589	-34.36282	9.635314e+07	1	0.115682	0.0165186	0.00451182	0.0845495	0.000862165	0.0474164	0.111678	0.00277574	0.0234837	0.0153396	0.0132708	0.0742254	0.00729312	0.170691	0.0154375	0.143353	0.031021	0.498242	0.49956	0.500347	0.501851	0	62000	56922.8	56922.8	1	31027.59	0.689866	0.00190688	0.104143	0.204084	0.498064	0.499548	0.500421	0.501967	1	53023.75	3	0.99987	0.999967	1.00003	1.00013	0.878109
8309	1	-269.9372	-225.4805	-44.45672	3.264784e+07	1	0.130811	0.0375745	0.010491	0.105044	0.0261672	0.0137446	0.0578485	0.0107943	0.05009	0.0217302	0.092069	0.0342461	0.00289128	0.0614801	0.0377644	0.0299287	0.061336	0.494336	0.498571	0.501423	0.50567	1	6289	1	14713.27	1	2391.788	0.123575	0.423446	0.183258	0.269721	0.496875	0.499243	0.500761	0.503122	1	20702.84	2	0.999778	0.999943	1.00006	1.00022	0.7840106
8310	0	-262.8587	-228.6673	-34.1914	5.682419e+07	1	0.232862	0.00915542	0.0275137	0.14925	0.00104167	0.0119782	0.00438713	0.0159681	0.0255916	0.00735018	0.0116183	0.0664739	0.0177281	0.0209448	0.113329	0.12464	0.0211361	0.498242	0.49956	0.500347	0.501851	0	62000	30405.77	30405.77	1	36099.11	0.0537323	0.0387044	0.312301	0.595262	0.495618	0.498935	0.501108	0.504339	1	10619.5	2	0.999831	0.999957	1.00004	1.00017	0.8609677
8311	1	-263.5479	-229.0789	-34.46904	7.646651e+07	1	0.160461	0.00625011	0.01193	0.0907719	0.00252802	0.0135726	0.0264246	0.0192734	0.0291451	0.110547	0.0845846	0.036936	0.0150237	0.180849	0.0395026	0.00698136	0.0539506	0.498242	0.49956	0.500347	0.501851	0	62000	43947.24	43947.24	1	18722.59	0.324197	0.270429	0.0225978	0.382776	0.497226	0.499348	0.500672	0.502754	1	26438.75	3	0.999855	0.999963	1.00004	1.00015	0.8887314
8312	0	-267.6712	-221.8758	-45.79546	9.08687e+07	1	0.158402	0.00592407	0.0388396	0.158681	0.00183221	0.0130883	0.00999187	0.0286027	0.0370733	0.00574142	0.00936878	0.0663881	0.0166985	0.099459	0.111724	0.108828	0.0472417	0.498176	0.499591	0.500395	0.501839	1	60199.35	1	57458.8	1	43104.49	0.753987	0.145069	0.0671678	0.0337768	0.496701	0.499222	0.500822	0.503255	1	18803.44	2	0.999867	0.999966	1.00003	1.00013	0.9178843
8313	1	-276.428	-228.8674	-47.56056	9.676079e+07	1	0.131569	0.0128238	0.01193	0.1501	0.00735461	0.0280786	0.0414968	0.0216174	0.0412884	0.00255377	0.190691	0.103727	0.0472056	0.134209	0.0187427	0.0852364	0.0657696	0.498176	0.49959	0.500394	0.50184	1	60199.13	1	41797.57	1	35210.18	0.345682	0.0189343	0.447954	0.18743	0.498111	0.499598	0.500427	0.501864	1	57356.39	3	0.999871	0.999967	1.00003	1.00013	1.094394
8314	0	-238.1859	-223.1324	-15.05352	1e+08	0	0.115427	0.00490318	0.0253425	0.142111	0.0363631	0.0384345	0.0415267	0.00586668	0.0118306	0.000385495	0.035432	0.0575206	0.012319	0.0725084	0.0595552	0.114733	0.014988	0.498242	0.49956	0.500347	0.501851	0	62000	57864.75	57864.75	1	15016.3	0.191263	0.540136	0.137123	0.131478	0.497418	0.499432	0.500638	0.502513	1	31117.92	3	0.999873	0.999968	1.00003	1.00013	0.7892471
8315	1	-250.3515	-222.9765	-27.37501	1e+08	0	0.247619	0.0165936	0.000360316	0.0928278	0.0186529	0.0182998	0.0377625	0.0142872	0.0223659	0.0160168	0.152126	0.0354159	0.0423576	0.0835661	0.0842921	0.00421698	0.0311468	0.497547	0.499458	0.500597	0.502398	1	34331.4	1	28763.88	1	53813.05	0.409397	0.0281853	0.119171	0.443247	0.492016	0.497972	0.502022	0.50799	1	3165.924	3	0.999873	0.999968	1.00003	1.00013	0.9179071
8316	0	-256.4473	-228.9947	-27.45261	1e+08	0	0.136364	0.0775315	0.0465815	0.0666441	0.0150829	0.031376	0.0078428	0.00702474	0.0236289	0.0091508	0.0162716	0.102813	0.0562847	0.0882306	0.0954423	0.141626	0.0037723	0.498147	0.499652	0.500441	0.501759	1	61934.45	1	2624.112	1	57427.36	0.0315454	0.283106	0.315223	0.370126	0.497093	0.499327	0.500717	0.502862	1	24271.14	3	0.999873	0.999968	1.00003	1.00013	0.9256679
8317	1	-240.593	-225.6292	-14.96387	1e+08	0	0.154065	0.0113377	0.0190556	0.0884655	0.0229697	0.0142971	0.0104607	0.00823717	0.00250103	0.0165836	0.12155	0.00672566	0.0307155	0.135809	0.0842921	0.0176111	0.0356061	0.498242	0.49956	0.500347	0.501851	0	62000	39129.21	39129.21	1	44918.33	0.153704	0.704351	0.0661297	0.0758148	0.497694	0.49949	0.500552	0.502264	1	38671.05	3	0.999873	0.999968	1.00003	1.00013	0.7802821
8318	0	-242.1738	-224.0928	-18.08106	1e+08	0	0.292844	0.00556589	0.0129643	0.13103	0.00275312	0.0238839	0.00949344	0.0336311	0.0406116	0.0091508	0.0224499	0.0447562	0.0562847	0.124568	0.0686741	0.19505	0.0182904	0.498242	0.49956	0.500347	0.501851	0	62000	38008.19	38008.19	1	2131.707	0.000509691	0.0492732	0.156979	0.793238	0.495536	0.498911	0.501127	0.504426	1	10221.75	3	0.999873	0.999968	1.00003	1.00013	1.092001
8319	1	-258.6836	-226.9467	-31.73687	4.972108e+07	1	0.110596	0.00346724	0.0293722	0.09259	0.00116164	0.0135242	0.000968915	0.0144858	0.00274518	0.00204849	0.112618	0.0217521	0.0078391	0.048066	0.0434268	0.0136712	0.0971816	0.498242	0.49956	0.500347	0.501851	0	62000	49554.65	49554.65	1	34771.68	0.23098	0.604791	0.123808	0.0404212	0.498066	0.499513	0.500401	0.502021	1	51652.32	3	0.999819	0.999954	1.00005	1.00018	0.6155144
8320	0	-237.4099	-221.3708	-16.03907	1e+08	0	0.196027	0.00204304	0.0147019	0.0987739	0.0139801	0.0179562	0.0257595	0.0124806	0.0227279	0.00166971	0.0203731	0.119617	0.0118758	0.0459696	0.0601404	0.183265	0.0404418	0.498242	0.49956	0.500347	0.501851	0	62000	7437.688	7437.688	1	58907.32	0.231523	0.182599	0.376125	0.209753	0.413262	0.477612	0.522388	0.586738	1	26.4778	3	0.999873	0.999968	1.00003	1.00013	0.8878023
8321	1	-240.9779	-224.758	-16.21993	1e+08	0	0.126423	0.0099633	0.000656588	0.161289	0.0105636	0.0582377	0.00384956	0.0238098	0.0086594	0.00250855	0.165353	0.0442501	0.0393644	0.139521	0.0434268	0.0136712	0.054342	0.498242	0.49956	0.500347	0.501851	0	62000	38798.61	38798.61	1	8507.907	0.146249	0.0152708	0.402853	0.435628	0.497687	0.499492	0.500556	0.502265	1	38550.31	2	0.999873	0.999968	1.00003	1.00013	0.9058884
8322	0	-267.8811	-222.0264	-45.85464	4.511939e+07	1	0.232127	0.0401193	0.0107431	0.143616	0.0463715	0.0210411	0.00598617	0.00552143	0.00848204	0.00443646	0.0189764	0.0484993	0.0284612	0.0640556	0.0602067	0.172782	0.0123766	0.496646	0.499145	0.500801	0.503408	1	17672.14	1	20188.73	1	19277.56	0.077388	0.195452	0.323054	0.404106	0.497819	0.499514	0.500511	0.502156	1	42965.77	2	0.999811	0.999952	1.00005	1.00019	0.9238027
8323	1	-249.7345	-223.7187	-26.01581	1e+08	0	0.126423	0.0352457	0.00737917	0.0666317	0.00231108	0.0216815	0.011335	0.00799025	0.022484	0.014055	0.131582	0.00428726	0.0399726	0.0923154	0.0615813	0.0323796	0.104332	0.498143	0.499535	0.500379	0.501944	1	55913.41	1	28894.67	1	22307.29	0.204204	0.431432	0.116004	0.24836	0.497285	0.499358	0.500653	0.502704	1	27509.74	3	0.999873	0.999968	1.00003	1.00013	0.7819871
8324	0	-256.967	-221.9186	-35.04846	8.767748e+07	1	0.18609	0.00235667	0.0011421	0.148176	0.0118552	0.0417836	0.00194533	0.00212024	0.0644335	0.00227841	0.0473341	0.0755985	0.0185083	0.0990736	0.0585572	0.146908	0.0385125	0.498242	0.49956	0.500347	0.501851	0	62000	20315.07	20315.07	1	5553.531	0.0692565	0.357507	0.40967	0.163567	0.49821	0.499581	0.500373	0.501836	1	61454.79	2	0.999864	0.999965	1.00004	1.00014	0.9466737
8325	1	-243.9587	-227.2989	-16.65988	1e+08	0	0.139714	0.0727884	0.0232094	0.162369	0.00279876	0.0380205	0.065868	0.0345917	0.0427003	0.00453289	0.0817062	0.0365176	0.00401206	0.122625	0.0504102	0.0109355	0.0570833	0.498242	0.49956	0.500347	0.501851	0	62000	18373.73	18373.73	1	2943.921	0.0604051	0.0403255	0.773336	0.125933	0.498121	0.49962	0.500435	0.501824	1	58901.49	3	0.999873	0.999968	1.00003	1.00013	0.9498831
8326	0	-271.1144	-224.6342	-46.48022	140273.2	1	0.18237	0.0459069	0.00524681	0.20993	0.0600935	0.0108939	0.010286	0.0421927	0.0482651	0.00311222	0.00354712	0.0158198	0.0633332	0.0637605	0.046131	0.146117	0.0293532	0.498079	0.499543	0.500411	0.501967	1	53439.43	1	41630.27	1	31853.97	0.334405	0.338406	0.309399	0.0177897	0.488839	0.497154	0.502837	0.51117	1	1619.693	3	0.996608	0.999131	1.00086	1.0034	0.9863599
8327	1	-239.9503	-224.0063	-15.94402	1e+08	0	0.165102	0.0361987	0.0306871	0.129057	0.00414425	0.0196643	0.028149	0.00409718	0.027982	0.0034567	0.108189	0.00617469	0.00251111	0.136529	0.0117883	0.0690287	0.0955376	0.498242	0.49956	0.500347	0.501851	0	62000	44744.33	44744.33	1	10257.38	0.0526488	0.742278	0.0707827	0.13429	0.496462	0.49912	0.500863	0.503555	1	16059.71	2	0.999873	0.999968	1.00003	1.00013	0.8782975
8328	0	-251.3419	-225.3595	-25.98238	1e+08	0	0.121725	0.033562	0.064552	0.15002	0.0246171	0.0165843	0.0131197	0.0297248	0.0184276	0.000936629	0.012477	0.0304853	0.00457957	0.112076	0.0732324	0.0672778	0.00524694	0.498238	0.499553	0.500346	0.501864	1	61446.78	1	41003.3	1	34598.08	0.269659	0.0797372	0.096425	0.554179	0.496728	0.499188	0.500791	0.503293	1	18744.03	3	0.999873	0.999968	1.00003	1.00013	0.7786446
8329	1	-266.9815	-222.0854	-44.89612	4.480632e+07	1	0.137022	0.00475984	0.0119783	0.0856303	0.00323911	0.0166787	0.0463499	0.0337955	0.0331891	0.00195588	0.170786	0.00780369	0.00194648	0.0833983	0.111031	0.0187039	0.0596831	0.495545	0.498871	0.5011	0.504485	1	10107.45	1	29256.24	1	6343.954	0.462694	0.34544	0.119229	0.0726378	0.494606	0.498644	0.501355	0.505395	1	6939.938	2	0.99981	0.999951	1.00005	1.00019	0.8279504
